datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
1/1/2025 5:00:00 AM,1/1/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,19.730000,19.929348,-0.006033,0.203715,True,1
1/1/2025 6:00:00 AM,1/1/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,19.990000,20.164973,-0.011085,0.182725,True,1
1/1/2025 7:00:00 AM,1/1/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,19.070000,19.278767,-0.002422,0.208689,True,1
1/1/2025 8:00:00 AM,1/1/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,19.210000,19.420208,-0.005825,0.213533,True,1
1/1/2025 9:00:00 AM,1/1/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,19.380000,19.565295,-0.009471,0.195598,True,1
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,19.420000,19.583984,-0.021554,0.190538,True,1
1/1/2025 11:00:00 AM,1/1/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,19.130000,19.262664,-0.083221,0.214218,True,1
1/1/2025 12:00:00 PM,1/1/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,19.590000,19.809183,0.006198,0.217985,True,1
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,19.070000,19.261241,0.012474,0.180434,True,1
1/1/2025 2:00:00 PM,1/1/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,18.290000,18.449921,-0.024861,0.181449,True,1
1/1/2025 3:00:00 PM,1/1/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,18.820000,20.929288,1.926467,0.185321,True,1
1/1/2025 4:00:00 PM,1/1/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,21.920000,22.696093,0.563715,0.210711,True,1
1/1/2025 5:00:00 PM,1/1/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,22.110000,22.768046,0.431267,0.224279,True,1
1/1/2025 6:00:00 PM,1/1/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,20.620000,21.585234,0.744340,0.219227,True,1
1/1/2025 7:00:00 PM,1/1/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,20.750000,20.993541,0.004566,0.234808,True,1
1/1/2025 8:00:00 PM,1/1/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,21.180000,21.446753,-0.000972,0.267725,True,1
1/1/2025 9:00:00 PM,1/1/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,25.540000,25.915572,-0.018950,0.394522,True,1
1/1/2025 10:00:00 PM,1/1/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,31.990000,32.451882,-0.060781,0.520164,True,1
1/1/2025 11:00:00 PM,1/1/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,31.410000,31.793306,-0.023429,0.410068,True,1
1/2/2025 12:00:00 AM,1/1/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,31.870000,32.258280,-0.007908,0.399521,True,1
1/2/2025 1:00:00 AM,1/1/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,33.690000,34.080980,0.008490,0.378323,True,1
1/2/2025 2:00:00 AM,1/1/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,28.990000,29.280129,0.002500,0.290129,True,1
1/2/2025 3:00:00 AM,1/1/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,26.220000,26.475225,0.000000,0.251058,True,1
1/2/2025 4:00:00 AM,1/1/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,23.500000,23.776119,0.000000,0.273619,True,1
1/2/2025 5:00:00 AM,1/2/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,27.840000,28.087716,-0.003212,0.247594,True,1
1/2/2025 6:00:00 AM,1/2/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,25.330000,25.546258,0.000000,0.212924,True,1
1/2/2025 7:00:00 AM,1/2/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,25.810000,26.041154,0.000000,0.233654,True,1
1/2/2025 8:00:00 AM,1/2/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,26.350000,26.590424,-0.003846,0.240936,True,1
1/2/2025 9:00:00 AM,1/2/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,25.980000,26.214660,-0.002674,0.233167,True,1
1/2/2025 10:00:00 AM,1/2/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,30.110000,30.339400,-0.002908,0.237308,True,1
1/2/2025 11:00:00 AM,1/2/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,30.870000,31.181327,0.000000,0.316327,True,1
1/2/2025 12:00:00 PM,1/2/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,58.300000,58.934442,-0.044505,0.676447,True,1
1/2/2025 1:00:00 PM,1/2/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,39.930000,40.295363,-0.025148,0.388010,True,1
1/2/2025 2:00:00 PM,1/2/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,33.920000,34.236214,-0.084106,0.401153,True,1
1/2/2025 3:00:00 PM,1/2/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,34.340000,34.688436,-0.095208,0.441144,True,1
1/2/2025 4:00:00 PM,1/2/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,30.630000,31.177855,-0.016658,0.562846,True,1
1/2/2025 5:00:00 PM,1/2/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,33.310000,33.864946,-0.081215,0.637829,True,1
1/2/2025 6:00:00 PM,1/2/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,37.240000,42.944119,5.028478,0.676474,True,1
1/2/2025 7:00:00 PM,1/2/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,31.330000,32.351691,0.440043,0.579981,True,1
1/2/2025 8:00:00 PM,1/2/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,30.750000,31.353957,-0.044661,0.646118,True,1
1/2/2025 9:00:00 PM,1/2/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,57.040000,58.198426,-0.060634,1.215727,True,1
1/2/2025 10:00:00 PM,1/2/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,112.580000,114.494664,-0.710730,2.624561,True,1
1/2/2025 11:00:00 PM,1/2/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,46.950000,47.738592,-0.070894,0.861986,True,1
1/3/2025 12:00:00 AM,1/2/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,47.510000,48.133132,-0.037057,0.658522,True,1
1/3/2025 1:00:00 AM,1/2/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,56.330000,57.037749,-0.065478,0.769893,True,1
1/3/2025 2:00:00 AM,1/2/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,46.370000,47.111439,0.000000,0.743105,True,1
1/3/2025 3:00:00 AM,1/2/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,33.020000,33.860546,0.131528,0.713184,True,1
1/3/2025 4:00:00 AM,1/2/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,31.380000,34.246587,2.127873,0.737047,True,1
1/3/2025 5:00:00 AM,1/3/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,27.550000,29.744400,1.479262,0.713471,True,1
1/3/2025 6:00:00 AM,1/3/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,29.640000,31.914825,1.526198,0.751127,True,1
1/3/2025 7:00:00 AM,1/3/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,26.180000,28.834053,1.965530,0.686023,True,1
1/3/2025 8:00:00 AM,1/3/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,28.250000,31.323714,2.293125,0.782256,True,1
1/3/2025 9:00:00 AM,1/3/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,28.540000,31.054704,1.623429,0.889608,True,1
1/3/2025 10:00:00 AM,1/3/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,26.770000,28.199495,0.525061,0.900268,True,1
1/3/2025 11:00:00 AM,1/3/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,71.390000,79.181004,5.353360,2.440977,True,1
1/3/2025 12:00:00 PM,1/3/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,65.020000,71.689098,4.245916,2.424849,True,1
1/3/2025 1:00:00 PM,1/3/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,51.800000,55.230497,1.449077,1.981421,True,1
1/3/2025 2:00:00 PM,1/3/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,47.210000,48.615857,-0.363906,1.768096,True,1
1/3/2025 3:00:00 PM,1/3/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,34.090000,35.192394,-0.182248,1.282142,True,1
1/3/2025 4:00:00 PM,1/3/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,30.750000,31.674252,-0.233299,1.162551,True,1
1/3/2025 5:00:00 PM,1/3/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,31.190000,33.953747,1.656830,1.104417,True,1
1/3/2025 6:00:00 PM,1/3/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,39.950000,46.374716,5.200057,1.229660,True,1
1/3/2025 7:00:00 PM,1/3/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,36.820000,41.531436,3.678313,1.038123,True,1
1/3/2025 8:00:00 PM,1/3/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,34.000000,35.256092,0.260929,0.992663,True,1
1/3/2025 9:00:00 PM,1/3/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,32.470000,33.473254,0.072084,0.932004,True,1
1/3/2025 10:00:00 PM,1/3/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,45.170000,47.860435,1.412556,1.277046,True,1
1/3/2025 11:00:00 PM,1/3/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,44.430000,45.719005,0.120144,1.171361,True,1
1/4/2025 12:00:00 AM,1/3/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,39.870000,40.879070,0.030217,0.981352,True,1
1/4/2025 1:00:00 AM,1/3/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,38.820000,40.087576,0.311589,0.957654,True,1
1/4/2025 2:00:00 AM,1/3/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,35.960000,37.977985,1.192960,0.822524,True,1
1/4/2025 3:00:00 AM,1/3/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,33.240000,34.725146,0.736927,0.748219,True,1
1/4/2025 4:00:00 AM,1/3/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,32.390000,33.923410,0.875165,0.663245,True,1
1/4/2025 5:00:00 AM,1/4/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,46.970000,49.275380,1.459097,0.849616,True,1
1/4/2025 6:00:00 AM,1/4/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,36.920000,38.065537,0.523325,0.619712,True,1
1/4/2025 7:00:00 AM,1/4/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,34.480000,35.697967,0.682465,0.533002,True,1
1/4/2025 8:00:00 AM,1/4/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,34.260000,35.076396,0.356858,0.456205,True,1
1/4/2025 9:00:00 AM,1/4/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,36.360000,37.037142,0.234505,0.441804,True,1
1/4/2025 10:00:00 AM,1/4/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,34.550000,35.915510,0.944722,0.420788,True,1
1/4/2025 11:00:00 AM,1/4/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,31.170000,32.376674,0.898585,0.311422,True,1
1/4/2025 12:00:00 PM,1/4/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,31.620000,32.391899,0.483342,0.288557,True,1
1/4/2025 1:00:00 PM,1/4/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,32.000000,32.165215,-0.007734,0.176283,True,1
1/4/2025 2:00:00 PM,1/4/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,29.230000,29.497525,0.000000,0.270858,True,1
1/4/2025 3:00:00 PM,1/4/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,34.420000,35.220579,0.352005,0.451908,True,1
1/4/2025 4:00:00 PM,1/4/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,41.890000,47.240142,4.775344,0.577298,True,1
1/4/2025 5:00:00 PM,1/4/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,33.210000,33.675276,0.000000,0.467776,True,1
1/4/2025 6:00:00 PM,1/4/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,33.020000,37.443971,3.880952,0.542186,True,1
1/4/2025 7:00:00 PM,1/4/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,29.550000,31.240223,1.203003,0.488054,True,1
1/4/2025 8:00:00 PM,1/4/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,31.920000,32.522846,0.010981,0.594365,True,1
1/4/2025 9:00:00 PM,1/4/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,34.780000,35.294356,0.000000,0.519356,True,1
1/4/2025 10:00:00 PM,1/4/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,46.730000,48.226491,0.884879,0.610779,True,1
1/4/2025 11:00:00 PM,1/4/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,49.660000,51.418375,1.125626,0.635249,True,1
1/5/2025 12:00:00 AM,1/4/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,42.310000,43.858919,0.971908,0.574512,True,1
1/5/2025 1:00:00 AM,1/4/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,97.090000,106.403823,7.814254,1.502069,True,1
1/5/2025 2:00:00 AM,1/4/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,38.190000,39.275132,0.501219,0.579746,True,1
1/5/2025 3:00:00 AM,1/4/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,36.980000,36.363305,-1.090252,0.476890,True,1
1/5/2025 4:00:00 AM,1/4/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,36.380000,36.521821,-0.381467,0.521621,True,1
1/5/2025 5:00:00 AM,1/5/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,38.380000,39.059234,0.072578,0.603322,True,1
1/5/2025 6:00:00 AM,1/5/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,34.170000,34.669607,-0.004054,0.506161,True,1
1/5/2025 7:00:00 AM,1/5/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,33.490000,33.981231,0.007283,0.485614,True,1
1/5/2025 8:00:00 AM,1/5/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,33.940000,34.705736,0.305599,0.465137,True,1
1/5/2025 9:00:00 AM,1/5/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,33.650000,34.302566,0.151987,0.502246,True,1
1/5/2025 10:00:00 AM,1/5/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,42.270000,44.347543,1.534941,0.543435,True,1
1/5/2025 11:00:00 AM,1/5/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,125.140000,139.548265,12.796605,1.613326,True,1
1/5/2025 12:00:00 PM,1/5/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,123.410000,133.215218,7.876241,1.933977,True,1
1/5/2025 1:00:00 PM,1/5/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,43.860000,45.868346,1.248097,0.763583,True,1
1/5/2025 2:00:00 PM,1/5/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,31.150000,31.720971,0.001658,0.565146,True,1
1/5/2025 3:00:00 PM,1/5/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,31.900000,32.435997,0.000000,0.531830,True,1
1/5/2025 4:00:00 PM,1/5/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,31.250000,31.754374,0.013533,0.494174,True,1
1/5/2025 5:00:00 PM,1/5/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,35.950000,38.933243,2.470762,0.512481,True,1
1/5/2025 6:00:00 PM,1/5/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,35.570000,36.080415,-0.065825,0.575406,True,1
1/5/2025 7:00:00 PM,1/5/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,39.510000,41.068192,0.767049,0.793644,True,1
1/5/2025 8:00:00 PM,1/5/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,39.480000,41.505996,1.260955,0.767541,True,1
1/5/2025 9:00:00 PM,1/5/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,39.310000,41.737610,1.515755,0.910189,True,1
1/5/2025 10:00:00 PM,1/5/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,54.240000,59.027549,3.439019,1.349363,True,1
1/5/2025 11:00:00 PM,1/5/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,43.410000,46.346551,1.860860,1.074025,True,1
1/6/2025 12:00:00 AM,1/5/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,38.990000,40.860345,0.893924,0.973921,True,1
1/6/2025 1:00:00 AM,1/5/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,34.810000,36.720753,0.986068,0.926352,True,1
1/6/2025 2:00:00 AM,1/5/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,31.370000,33.271040,0.980486,0.917220,True,1
1/6/2025 3:00:00 AM,1/5/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,28.410000,31.899677,2.569314,0.916196,True,1
1/6/2025 4:00:00 AM,1/5/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,27.560000,30.815884,2.378533,0.880684,True,1
1/6/2025 5:00:00 AM,1/6/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,27.710000,30.446874,1.812040,0.925667,True,1
1/6/2025 6:00:00 AM,1/6/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,27.550000,29.381301,0.949896,0.884738,True,1
1/6/2025 7:00:00 AM,1/6/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,26.510000,28.566630,1.232734,0.828063,True,1
1/6/2025 8:00:00 AM,1/6/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,27.780000,29.596821,0.993420,0.824235,True,1
1/6/2025 9:00:00 AM,1/6/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,27.560000,29.088783,0.721267,0.812516,True,1
1/6/2025 10:00:00 AM,1/6/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,27.050000,29.685910,1.902387,0.736856,True,1
1/6/2025 11:00:00 AM,1/6/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,27.600000,29.036848,0.671476,0.769538,True,1
1/6/2025 12:00:00 PM,1/6/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,32.040000,32.819938,-0.041415,0.823019,True,1
1/6/2025 1:00:00 PM,1/6/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,38.530000,39.130458,-0.345191,0.941482,True,1
1/6/2025 2:00:00 PM,1/6/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,42.530000,44.367107,0.667006,1.168435,True,1
1/6/2025 3:00:00 PM,1/6/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,79.670000,86.336139,4.177794,2.491679,True,1
1/6/2025 4:00:00 PM,1/6/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,93.380000,102.851066,6.357115,3.113952,True,1
1/6/2025 5:00:00 PM,1/6/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,79.800000,91.895378,9.068882,3.024829,True,1
1/6/2025 6:00:00 PM,1/6/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,41.530000,44.705756,1.556662,1.615761,True,1
1/6/2025 7:00:00 PM,1/6/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,40.670000,43.417539,1.173106,1.573600,True,1
1/6/2025 8:00:00 PM,1/6/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,40.730000,42.879724,0.603945,1.549112,True,1
1/6/2025 9:00:00 PM,1/6/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,38.610000,40.423517,0.472356,1.338660,True,1
1/6/2025 10:00:00 PM,1/6/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,47.720000,49.620659,0.441261,1.455231,True,1
1/6/2025 11:00:00 PM,1/6/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,40.450000,41.672772,0.190926,1.030180,True,1
1/7/2025 12:00:00 AM,1/6/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,45.160000,46.251900,0.112025,0.983209,True,1
1/7/2025 1:00:00 AM,1/6/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,51.800000,53.126633,0.439631,0.882835,True,1
1/7/2025 2:00:00 AM,1/6/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,41.720000,42.532713,0.151205,0.664841,True,1
1/7/2025 3:00:00 AM,1/6/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,39.850000,40.449355,0.000000,0.596022,True,1
1/7/2025 4:00:00 AM,1/6/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,40.080000,40.729234,0.000000,0.648400,True,1
1/7/2025 5:00:00 AM,1/7/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,46.900000,47.737011,0.000000,0.833678,True,1
1/7/2025 6:00:00 AM,1/7/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,37.850000,38.499720,0.000000,0.646387,True,1
1/7/2025 7:00:00 AM,1/7/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,40.130000,40.804312,0.000000,0.676812,True,1
1/7/2025 8:00:00 AM,1/7/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,41.140000,41.835128,0.000000,0.698461,True,1
1/7/2025 9:00:00 AM,1/7/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,36.380000,36.895206,0.000000,0.518539,True,1
1/7/2025 10:00:00 AM,1/7/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,34.860000,35.188105,-0.148828,0.472767,True,1
1/7/2025 11:00:00 AM,1/7/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,34.890000,35.283149,-0.054410,0.452559,True,1
1/7/2025 12:00:00 PM,1/7/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,47.770000,47.995300,-0.267076,0.494042,True,1
1/7/2025 1:00:00 PM,1/7/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,47.010000,47.078157,-0.307058,0.380214,True,1
1/7/2025 2:00:00 PM,1/7/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,44.330000,44.417020,-0.350790,0.441977,True,1
1/7/2025 3:00:00 PM,1/7/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,62.440000,65.314726,1.854061,1.022331,True,1
1/7/2025 4:00:00 PM,1/7/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,53.550000,56.059206,1.394999,1.117540,True,1
1/7/2025 5:00:00 PM,1/7/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,48.220000,49.299233,-0.042760,1.121160,True,1
1/7/2025 6:00:00 PM,1/7/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,42.430000,43.950352,0.508644,1.010041,True,1
1/7/2025 7:00:00 PM,1/7/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,41.060000,42.173487,0.219218,0.890935,True,1
1/7/2025 8:00:00 PM,1/7/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,42.060000,44.145533,1.237931,0.851768,True,1
1/7/2025 9:00:00 PM,1/7/2025 4:00:00 PM,51288,WESTERN HUB,,,HUB,,53.380000,54.239181,0.000000,0.860848,True,1
1/7/2025 10:00:00 PM,1/7/2025 5:00:00 PM,51288,WESTERN HUB,,,HUB,,66.450000,65.278422,-2.137312,0.969067,True,1
1/7/2025 11:00:00 PM,1/7/2025 6:00:00 PM,51288,WESTERN HUB,,,HUB,,57.540000,58.395090,0.158427,0.699163,True,1
1/8/2025 12:00:00 AM,1/7/2025 7:00:00 PM,51288,WESTERN HUB,,,HUB,,57.880000,58.606341,-0.024203,0.750543,True,1
1/8/2025 1:00:00 AM,1/7/2025 8:00:00 PM,51288,WESTERN HUB,,,HUB,,51.690000,51.955587,-0.402049,0.665969,True,1
1/8/2025 2:00:00 AM,1/7/2025 9:00:00 PM,51288,WESTERN HUB,,,HUB,,55.400000,54.649098,-1.444188,0.689953,True,1
1/8/2025 3:00:00 AM,1/7/2025 10:00:00 PM,51288,WESTERN HUB,,,HUB,,50.660000,52.108091,0.748580,0.696178,True,1
1/8/2025 4:00:00 AM,1/7/2025 11:00:00 PM,51288,WESTERN HUB,,,HUB,,59.110000,61.251030,1.204445,0.939085,True,1
1/8/2025 5:00:00 AM,1/8/2025 12:00:00 AM,51288,WESTERN HUB,,,HUB,,92.410000,97.844946,3.796904,1.638042,True,1
1/8/2025 6:00:00 AM,1/8/2025 1:00:00 AM,51288,WESTERN HUB,,,HUB,,51.390000,53.222410,0.784947,1.045796,True,1
1/8/2025 7:00:00 AM,1/8/2025 2:00:00 AM,51288,WESTERN HUB,,,HUB,,48.780000,50.716180,0.987051,0.953296,True,1
1/8/2025 8:00:00 AM,1/8/2025 3:00:00 AM,51288,WESTERN HUB,,,HUB,,66.050000,69.223803,1.893858,1.275778,True,1
1/8/2025 9:00:00 AM,1/8/2025 4:00:00 AM,51288,WESTERN HUB,,,HUB,,46.850000,48.713699,1.031722,0.831143,True,1
1/8/2025 10:00:00 AM,1/8/2025 5:00:00 AM,51288,WESTERN HUB,,,HUB,,35.850000,36.124556,-0.364305,0.639694,True,1
1/8/2025 11:00:00 AM,1/8/2025 6:00:00 AM,51288,WESTERN HUB,,,HUB,,51.150000,53.889556,1.867771,0.873452,True,1
1/8/2025 12:00:00 PM,1/8/2025 7:00:00 AM,51288,WESTERN HUB,,,HUB,,70.260000,73.211922,1.974071,0.973685,True,1
1/8/2025 1:00:00 PM,1/8/2025 8:00:00 AM,51288,WESTERN HUB,,,HUB,,49.780000,49.421820,-0.947404,0.588391,True,1
1/8/2025 2:00:00 PM,1/8/2025 9:00:00 AM,51288,WESTERN HUB,,,HUB,,39.740000,39.691179,-0.578290,0.526968,True,1
1/8/2025 3:00:00 PM,1/8/2025 10:00:00 AM,51288,WESTERN HUB,,,HUB,,65.360000,65.651933,-0.834175,1.125274,True,1
1/8/2025 4:00:00 PM,1/8/2025 11:00:00 AM,51288,WESTERN HUB,,,HUB,,49.230000,50.310839,-0.050035,1.127541,True,1
1/8/2025 5:00:00 PM,1/8/2025 12:00:00 PM,51288,WESTERN HUB,,,HUB,,39.650000,41.408024,0.772852,0.986005,True,1
1/8/2025 6:00:00 PM,1/8/2025 1:00:00 PM,51288,WESTERN HUB,,,HUB,,38.450000,39.952652,0.539815,0.966170,True,1
1/8/2025 7:00:00 PM,1/8/2025 2:00:00 PM,51288,WESTERN HUB,,,HUB,,43.320000,45.357025,0.906750,1.127775,True,1
1/8/2025 8:00:00 PM,1/8/2025 3:00:00 PM,51288,WESTERN HUB,,,HUB,,54.880000,58.944649,2.672344,1.392306,True,1
